,optim,lr,loss
568,adam,0.00028480021219363835,1.8957237005233765
569,adam,0.0002876482143155747,1.9025416374206543
570,adam,0.0002905246964587305,1.9351078271865845
571,adam,0.0002934299434233178,1.9742662906646729
572,adam,0.000296364242857551,1.951433777809143
573,adam,0.0002993278852861265,1.8837957382202148
574,adam,0.0003023211641389878,1.9773916006088257
575,adam,0.0003053443757803777,1.95902681350708
576,adam,0.0003083978195381815,1.968334674835205
577,adam,0.0003114817977335633,2.0024428367614746
578,adam,0.0003145966157108989,1.9099066257476807
579,adam,0.0003177425818680079,1.9057809114456177
580,adam,0.000320920007686688,1.948720097541809
581,adam,0.0003241292077635549,1.8392120599746704
582,adam,0.0003273704998411904,1.9336800575256348
583,adam,0.0003306442048396023,1.9629753828048706
584,adam,0.0003339506468879983,1.9305921792984009
585,adam,0.0003372901533568783,1.895052194595337
586,adam,0.0003406630548904471,1.9265302419662476
587,adam,0.0003440696854393516,1.928276777267456
588,adam,0.00034751038229374515,1.935939908027649
589,adam,0.0003509854861166826,1.9529553651809692
590,adam,0.00035449534097784944,1.9461100101470947
591,adam,0.00035804029438762794,1.9705333709716797
592,adam,0.0003616206973315042,1.9251636266708374
593,adam,0.00036523690430481924,1.9721208810806274
594,adam,0.00036888927334786746,1.9645291566848755
595,adam,0.00037257816608134614,1.906836748123169
596,adam,0.00037630394774215963,1.8730624914169312
597,adam,0.00038006698721958123,1.8843863010406494
598,adam,0.00038386765709177707,1.9750618934631348
599,adam,0.00038770633366269484,1.8871138095855713
600,adam,0.0003915833969993218,1.9083430767059326
601,adam,0.000395499230969315,1.8903013467788696
602,adam,0.00039945422327900817,1.9040433168411255
603,adam,0.00040344876551179826,1.8826634883880615
604,adam,0.00040748325316691624,1.8962445259094238
605,adam,0.0004115580856985854,1.8529291152954102
606,adam,0.00041567366655557124,1.8723186254501343
607,adam,0.00041983040322112695,1.9391852617263794
608,adam,0.0004240287072533382,1.9077460765838623
609,adam,0.00042826899432587157,1.8900243043899536
610,adam,0.0004325516842691303,1.9283788204193115
611,adam,0.0004368772011118216,1.9660780429840088
612,adam,0.0004412459731229398,1.897167444229126
613,adam,0.0004456584328541692,1.891485571861267
614,adam,0.0004501150171827109,1.9309431314468384
615,adam,0.000454616167354538,1.9169511795043945
616,adam,0.0004591623290280834,1.9108637571334839
617,adam,0.00046375395231836427,1.9881868362426758
618,adam,0.0004683914918415479,1.9032548666000366
619,adam,0.00047307540675996343,1.91447114944458
620,adam,0.00047780616082756307,1.8559057712554932
621,adam,0.0004825842224358387,1.9346555471420288
622,adam,0.0004874100646601971,1.9309312105178833
623,adam,0.000492284165306799,1.891012191772461
624,adam,0.000497207006959867,1.8539663553237915
625,adam,0.0005021790770294657,1.9306992292404175
626,adam,0.0005072008677997603,1.940726637840271
627,adam,0.0005122728764777579,1.9297164678573608
628,adam,0.0005173956052425355,1.869139313697815
629,adam,0.0005225695612949609,1.8062595129013062
630,adam,0.0005277952569079105,1.9806663990020752
631,adam,0.0005330732094769896,1.8229296207427979
632,adam,0.0005384039415717595,1.8669395446777344
633,adam,0.0005437879809874771,1.8954873085021973
634,adam,0.0005492258607973519,1.8870853185653687
635,adam,0.0005547181194053254,1.867317795753479
636,adam,0.0005602653005993787,1.8818362951278687
637,adam,0.0005658679536053725,1.8606373071670532
638,adam,0.0005715266331414262,1.8930953741073608
639,adam,0.0005772418994728404,1.8419512510299683
640,adam,0.0005830143184675688,1.867396354675293
641,adam,0.0005888444616522445,1.8452999591827393
642,adam,0.0005947329062687669,1.8572145700454712
643,adam,0.0006006802353314545,1.8371556997299194
644,adam,0.0006066870376847691,1.8826632499694824
645,adam,0.0006127539080616168,1.86679208278656
646,adam,0.000618881447142233,1.9046623706817627
647,adam,0.0006250702616136554,1.8657281398773193
648,adam,0.0006313209642297919,1.8424546718597412
649,adam,0.0006376341738720899,1.9134832620620728
650,adam,0.0006440105156108108,1.77513587474823
651,adam,0.0006504506207669189,1.835211157798767
652,adam,0.000656955126974588,1.8995530605316162
653,adam,0.0006635246782443339,1.8847236633300781
654,adam,0.0006701599250267773,1.8345288038253784
655,adam,0.0006768615242770451,1.8349705934524536
656,adam,0.0006836301395198156,1.8763175010681152
657,adam,0.0006904664409150137,1.8647366762161255
658,adam,0.0006973711053241639,1.9051754474639893
659,adam,0.0007043448163774055,1.8182103633880615
660,adam,0.0007113882645411796,1.8828940391540527
661,adam,0.0007185021471865915,1.8042515516281128
662,adam,0.0007256871686584574,1.8593719005584717
663,adam,0.0007329440403450419,1.8712295293807983
664,adam,0.0007402734807484923,1.823657512664795
665,adam,0.0007476762155559772,1.7792763710021973
666,adam,0.000755152977711537,1.8321480751037598
667,adam,0.0007627045074886523,1.8678479194641113
668,adam,0.0007703315525635388,1.838704228401184
669,adam,0.0007780348680891743,1.8984826803207397
670,adam,0.000785815216770066,1.7909780740737915
671,adam,0.0007936733689377667,1.8744919300079346
672,adam,0.0008016101026271443,1.9255398511886597
673,adam,0.0008096262036534158,1.818039894104004
674,adam,0.0008177224656899499,1.8448684215545654
675,adam,0.0008258996903468494,1.7754838466644287
676,adam,0.000834158687250318,1.826540231704712
677,adam,0.0008425002741228212,1.7974618673324585
678,adam,0.0008509252768640494,1.9186700582504272
679,adam,0.0008594345296326899,1.8362774848937988
680,adam,0.0008680288749290168,1.8862662315368652
681,adam,0.000876709163678307,1.9372999668121338
682,adam,0.00088547625531509,1.894798755645752
683,adam,0.0008943310178682409,1.8610190153121948
684,adam,0.0009032743280469233,1.815814733505249
685,adam,0.0009123070713273926,1.8164689540863037
686,adam,0.0009214301420406665,1.9128674268722534
687,adam,0.0009306444434610732,1.8280630111694336
688,adam,0.0009399508878956839,1.7931203842163086
689,adam,0.0009493503967746408,1.859847068786621
690,adam,0.0009588439007423872,1.8162925243377686
691,adam,0.000968432339749811,1.8433135747909546
692,adam,0.0009781166631473092,1.8633557558059692
693,adam,0.0009878978297787823,1.8748326301574707
694,adam,0.0009977768080765702,1.8184748888015747
695,adam,0.0010077545761573358,1.8666921854019165
696,adam,0.0010178321219189092,1.8478379249572754
697,adam,0.0010280104431380983,1.823837399482727
698,adam,0.0010382905475694792,1.8906347751617432
699,adam,0.001048673453045174,1.8228236436843872
700,adam,0.0010591601875756258,1.8821223974227905
701,adam,0.001069751789451382,1.8013687133789062
702,adam,0.0010804493073458957,1.817764401435852
703,adam,0.0010912538004193546,1.8519303798675537
704,adam,0.0011021663384235482,1.7575035095214844
705,adam,0.0011131880018077837,1.7785553932189941
706,adam,0.0011243198818258616,1.8020884990692139
707,adam,0.0011355630806441203,1.7461169958114624
708,adam,0.0011469187114505615,1.7026240825653076
709,adam,0.001158387898565067,1.7951970100402832
710,adam,0.0011699717775507177,1.802060842514038
711,adam,0.001181671495326225,1.8272383213043213
712,adam,0.0011934882102794871,1.821711540222168
713,adam,0.001205423092382282,1.7682616710662842
714,adam,0.0012174773233061048,1.7879862785339355
715,adam,0.001229652096539166,1.847619652748108
716,adam,0.0012419486175045576,1.8429803848266602
717,adam,0.0012543681036796032,1.8743067979812622
718,adam,0.0012669117847163992,1.8456768989562988
719,adam,0.0012795809025635632,1.8252604007720947
720,adam,0.0012923767115891988,1.7459485530853271
721,adam,0.0013053004787050909,1.8698996305465698
722,adam,0.0013183534834921417,1.8365397453308105
723,adam,0.0013315370183270632,1.7347490787506104
724,adam,0.0013448523885103338,1.8332794904708862
725,adam,0.0013583009123954372,1.7539798021316528
726,adam,0.0013718839215193916,1.8783307075500488
727,adam,0.0013856027607345855,1.8187816143035889
728,adam,0.0013994587883419314,1.8257194757461548
729,adam,0.0014134533762253506,1.8103758096694946
730,adam,0.001427587909987604,1.8847553730010986
731,adam,0.00144186378908748,1.7658122777938843
732,adam,0.001456282426978355,1.7421272993087769
733,adam,0.0014708452512481385,1.8065258264541626
734,adam,0.00148555370376062,1.8117055892944336
735,adam,0.0015004092407982263,1.8163820505142212
736,adam,0.0015154133332062085,1.8361660242080688
737,adam,0.0015305674665382705,1.7354159355163574
738,adam,0.0015458731412036533,1.7072235345840454
739,adam,0.0015613318726156898,1.6922893524169922
740,adam,0.0015769451913418466,1.704929232597351
741,adam,0.001592714643255265,1.7550870180130005
742,adam,0.0016086417896878178,1.7392544746398926
743,adam,0.001624728207584696,1.7625526189804077
744,adam,0.0016409754896605428,1.7647266387939453
745,adam,0.0016573852445571483,1.824970006942749
746,adam,0.00167395909700272,1.7562096118927002
747,adam,0.0016906986879727472,1.755190372467041
748,adam,0.0017076056748524747,1.757269263267517
749,adam,0.0017246817316009994,1.7978203296661377
750,adam,0.0017419285489170095,1.8050564527511597
751,adam,0.0017593478344061796,1.8329408168792725
752,adam,0.0017769413127502415,1.9263001680374146
753,adam,0.001794710725877744,1.7554070949554443
754,adam,0.0018126578331365214,1.8091957569122314
755,adam,0.0018307844114678867,1.7760528326034546
756,adam,0.0018490922555825656,1.7509441375732422
757,adam,0.0018675831781383913,1.8112379312515259
758,adam,0.0018862590099197752,1.738691806793213
759,adam,0.001905121600018973,1.767880916595459
760,adam,0.0019241728160191627,1.8801723718643188
761,adam,0.0019434145441793542,1.79489266872406
762,adam,0.0019628486896211476,1.791959524154663
763,adam,0.001982477176517359,1.7903084754943848
764,adam,0.002002301948282533,1.8621686697006226
765,adam,0.002022324967765358,1.7298707962036133
766,adam,0.002042548217443012,1.696905493736267
767,adam,0.002062973699617442,1.717514157295227
768,adam,0.0020836034366136166,1.7694014310836792
769,adam,0.0021044394709797526,1.758800983428955
770,adam,0.00212548386568955,1.831444501876831
771,adam,0.0021467387043464458,1.7398101091384888
772,adam,0.00216820609138991,1.8338836431503296
773,adam,0.0021898881523038094,1.7807303667068481
774,adam,0.0022117870338268474,1.7817189693450928
775,adam,0.0022339049041651157,1.764692783355713
776,adam,0.0022562439532067668,1.7213670015335083
777,adam,0.0022788063927388345,1.6971451044082642
778,adam,0.0023015944566662228,1.6958223581314087
779,adam,0.002324610401232885,1.8083070516586304
780,adam,0.002347856505245214,1.9366511106491089
781,adam,0.002371335070297666,1.8331761360168457
782,adam,0.0023950484210006426,1.7713408470153809
783,adam,0.002418998905210649,1.7684217691421509
784,adam,0.0024431888942627556,1.7326411008834839
785,adam,0.002467620783205383,1.8616929054260254
786,adam,0.002492296991037437,1.8500535488128662
787,adam,0.0025172199609478116,1.8725658655166626
788,adam,0.0025423921605572898,1.8118659257888794
789,adam,0.0025678160821628626,1.7678872346878052
790,adam,0.002593494242984491,1.794600486755371
791,adam,0.002619429185414336,1.8386813402175903
792,adam,0.0026456234772684797,1.7606322765350342
793,adam,0.0026720797120411647,1.7848987579345703
794,adam,0.0026988005091615765,1.7605218887329102
795,adam,0.0027257885142531924,1.8479732275009155
796,adam,0.0027530463993957243,1.733877420425415
797,adam,0.0027805768633896817,1.768635869026184
798,adam,0.0028083826320235783,1.787095069885254
799,adam,0.002836466458343814,1.813550353050232
800,adam,0.002864831122927252,1.7830650806427002
801,adam,0.0028934794341565245,1.833705186843872
802,adam,0.0029224142284980897,1.789734125137329
803,adam,0.002951638370783071,1.780996561050415
804,adam,0.0029811547544909014,1.7752019166946411
805,adam,0.0030109663020358103,1.7593432664871216
806,adam,0.0030410759650561685,1.7978249788284302
807,adam,0.0030714867247067304,1.62930428981781
808,adam,0.003102201591953798,1.754651665687561
809,adam,0.003133223607873336,1.9883522987365723
810,adam,0.003164555843952069,1.74331796169281
811,adam,0.0031962014023915897,1.7575773000717163
812,adam,0.003228163416415506,1.7854448556900024
813,adam,0.003260445050579661,1.7467148303985596
814,adam,0.0032930495010854576,1.7963030338287354
815,adam,0.0033259799960963124,1.7303950786590576
816,adam,0.0033592397960572756,1.7687156200408936
817,adam,0.0033928321940178484,1.7987762689590454
818,adam,0.003426760515958027,1.8308591842651367
819,adam,0.003461028121117607,1.7408729791641235
820,adam,0.003495638402328783,1.7525273561477661
821,adam,0.003530594786352071,1.7525821924209595
822,adam,0.0035659007342155914,1.7109750509262085
823,adam,0.0036015597415577473,1.732240915298462
824,adam,0.0036375753389733248,1.683298945426941
825,adam,0.003673951092363058,1.7160260677337646
826,adam,0.003710690603286689,1.8042505979537964
827,adam,0.003747797509319556,1.6697087287902832
828,adam,0.0037852754844127515,1.752429723739624
829,adam,0.003823128239256879,1.8012490272521973
830,adam,0.0038613595216494476,1.7234934568405151
831,adam,0.003899973116865942,1.7519924640655518
832,adam,0.0039389728480346015,1.683379054069519
833,adam,0.003978362576514948,1.7833752632141113
834,adam,0.004018146202280097,1.7031465768814087
835,adam,0.004058327664302899,1.7919278144836426
836,adam,0.004098910940945928,1.7203465700149536
837,adam,0.004139900050355388,1.6864477396011353
838,adam,0.0041812990508589415,1.6732897758483887
839,adam,0.004223112041367531,1.7394731044769287
840,adam,0.004265343161781207,1.7366108894348145
841,adam,0.004307996593399019,1.7235181331634521
842,adam,0.004351076559333009,1.7337921857833862
843,adam,0.0043945873249263395,1.7639521360397339
844,adam,0.004438533198175603,1.7191499471664429
845,adam,0.00448291853015736,1.680061936378479
846,adam,0.004527747715458933,1.6573985815048218
847,adam,0.004573025192613522,1.690811038017273
848,adam,0.004618755444539657,1.7374504804611206
849,adam,0.004664942998985054,1.7258400917053223
850,adam,0.004711592428974904,1.683051347732544
851,adam,0.004758708353264653,1.8314306735992432
852,adam,0.0048062954367973,1.7188079357147217
853,adam,0.004854358391165273,1.7843856811523438
854,adam,0.004902901975076926,1.7572087049484253
855,adam,0.004951930994827695,1.7641239166259766
856,adam,0.005001450304775972,1.718569040298462
857,adam,0.005051464807823732,1.7957892417907715
858,adam,0.005101979455901969,1.7256807088851929
859,adam,0.005152999250460989,1.8135716915130615
860,adam,0.0052045292429655984,1.7076284885406494
861,adam,0.005256574535395254,1.8197170495986938
862,adam,0.005309140280749206,1.7760905027389526
863,adam,0.0053622316835566985,1.706302523612976
864,adam,0.0054158540003922655,1.7658329010009766
865,adam,0.0054700125403961885,1.7597347497940063
866,adam,0.0055247126658001505,1.8481793403625488
867,adam,0.005579959792458152,1.7235580682754517
868,adam,0.005635759390382734,1.6673710346221924
869,adam,0.005692116984286561,1.8079391717910767
870,adam,0.005749038154129427,1.7342329025268555
871,adam,0.005806528535670721,1.7527735233306885
872,adam,0.005864593821027429,1.7850662469863892
873,adam,0.005923239759237703,1.751940369606018
874,adam,0.00598247215683008,1.7131357192993164
875,adam,0.006042296878398381,1.7157961130142212
876,adam,0.0061027198471823646,1.682664155960083
877,adam,0.0061637470456541886,1.6495437622070312
878,adam,0.00622538451611073,1.7107317447662354
879,adam,0.006287638361271838,1.734039306640625
880,adam,0.006350514744884557,1.7025902271270752
881,adam,0.0064140198923334025,1.6478794813156128
882,adam,0.006478160091256737,1.7384823560714722
883,adam,0.0065429416921693045,1.6983144283294678
884,adam,0.0066083711090909976,1.78581964969635
885,adam,0.0066744548201819074,1.6528887748718262
886,adam,0.006741199368383727,1.757810115814209
887,adam,0.006808611362067564,1.7078654766082764
888,adam,0.00687669747568824,1.7226122617721558
889,adam,0.006945464450445122,1.6923145055770874
890,adam,0.007014919094949574,1.7503827810287476
891,adam,0.00708506828589907,1.900478720664978
892,adam,0.007155918968758061,1.6857280731201172
893,adam,0.007227478158445641,1.798961877822876
894,adam,0.007299752940030098,1.6871343851089478
895,adam,0.007372750469430399,1.7360763549804688
896,adam,0.007446477974124703,1.6909098625183105
897,adam,0.00752094275386595,1.6517095565795898
898,adam,0.007596152181404609,1.7893773317337036
899,adam,0.0076721137032186556,1.8226698637008667
900,adam,0.0077488348402508424,1.7282536029815674
901,adam,0.007826323188653351,1.7319186925888062
902,adam,0.007904586420539884,1.6928590536117554
903,adam,0.007983632284745284,1.7089570760726929
904,adam,0.008063468607592737,1.7001745700836182
905,adam,0.008144103293668666,1.7169444561004639
906,adam,0.008225544326605352,1.6795967817306519
907,adam,0.008307799769871406,1.631137728691101
908,adam,0.00839087776757012,1.8026552200317383
909,adam,0.00847478654524582,1.579616665840149
910,adam,0.008559534410698278,1.7187938690185547
911,adam,0.008645129754805261,1.6426966190338135
912,adam,0.008731581052353315,1.6577293872833252
913,adam,0.008818896862876848,1.6994582414627075
914,adam,0.008907085831505616,1.6904411315917969
915,adam,0.008996156689820673,1.660685658454895
916,adam,0.00908611825671888,1.6317780017852783
917,adam,0.009176979439286068,1.727294683456421
918,adam,0.009268749233678928,1.8209142684936523
919,adam,0.009361436726015717,1.9077969789505005
920,adam,0.009455051093275874,1.7740442752838135
921,adam,0.009549601604208632,1.867917776107788
922,adam,0.009645097620250719,1.771270751953125
923,adam,0.009741548596453226,1.7623839378356934
924,adam,0.009838964082417759,1.6657441854476929
925,adam,0.009937353723241936,1.7791554927825928
926,adam,0.010036727260474356,1.6658366918563843
927,adam,0.0101370945330791,1.6513303518295288
928,adam,0.01023846547840989,1.6623471975326538
929,adam,0.01034085013319399,1.7669156789779663
930,adam,0.01044425863452593,1.6839712858200073
931,adam,0.010548701220871188,1.7245500087738037
932,adam,0.010654188233079901,1.6776496171951294
933,adam,0.0107607301154107,1.7539232969284058
934,adam,0.010868337416564807,1.6766959428787231
935,adam,0.010977020790730456,1.6431472301483154
936,adam,0.01108679099863776,1.7401245832443237
937,adam,0.011197658908624139,1.7493078708648682
938,adam,0.01130963549771038,1.5747103691101074
939,adam,0.011422731852687483,1.7719227075576782
940,adam,0.011536959171214358,1.6873514652252197
941,adam,0.011652328762926501,1.7974748611450195
942,adam,0.011768852050555766,1.6422395706176758
943,adam,0.011886540571061324,1.7138124704360962
944,adam,0.012005405976771938,1.7101058959960938
945,adam,0.012125460036539658,1.6482994556427002
946,adam,0.012246714636905055,1.695861577987671
947,adam,0.012369181783274105,1.6588174104690552
948,adam,0.012492873601106846,1.7411986589431763
949,adam,0.012617802337117914,1.8398809432983398
950,adam,0.012743980360489094,1.8102118968963623
951,adam,0.012871420164093985,1.7062504291534424
952,adam,0.013000134365734925,1.8088538646697998
953,adam,0.013130135709392275,1.7105532884597778
954,adam,0.013261437066486198,1.6914387941360474
955,adam,0.013394051437151059,1.656962513923645
956,adam,0.01352799195152257,1.7424533367156982
957,adam,0.013663271871037797,1.6196351051330566
958,adam,0.013799904589748176,1.6934223175048828
959,adam,0.013937903635645657,1.6584043502807617
960,adam,0.014077282672002114,1.719313144683838
961,adam,0.014218055498722135,1.7147122621536255
962,adam,0.014360236053709357,1.7571451663970947
963,adam,0.01450383841424645,1.7047300338745117
964,adam,0.014648876798388914,1.7809773683547974
965,adam,0.014795365566372802,1.6857198476791382
966,adam,0.01494331922203653,1.6904817819595337
967,adam,0.015092752414256895,1.633577823638916
968,adam,0.015243679938399464,1.8917982578277588
969,adam,0.015396116737783459,1.6733863353729248
970,adam,0.015550077905161294,1.7745482921600342
971,adam,0.015705578684212906,1.6991266012191772
972,adam,0.015862634471055036,1.691843867301941
973,adam,0.016021260815765586,1.7080601453781128
974,adam,0.016181473423923242,1.6731654405593872
975,adam,0.016343288158162474,1.6523514986038208
976,adam,0.0165067210397441,1.663061499595642
977,adam,0.01667178825014154,1.754127860069275
978,adam,0.016838506132642955,1.8612364530563354
979,adam,0.017006891193969385,1.899254560470581
980,adam,0.017176960105909078,1.6343715190887451
981,adam,0.01734872970696817,1.7706432342529297
982,adam,0.01752221700403785,1.7529008388519287
983,adam,0.01769743917407823,1.6671122312545776
984,adam,0.017874413565819012,1.5816423892974854
985,adam,0.018053157701477203,1.6624407768249512
986,adam,0.018233689278491977,1.7495036125183105
987,adam,0.018416026171276897,1.7037640810012817
988,adam,0.018600186432989666,1.767371416091919
989,adam,0.018786188297319564,1.6668611764907837
990,adam,0.01897405018029276,1.6801923513412476
991,adam,0.019163790682095685,1.6928259134292603
992,adam,0.019355428588916642,1.6996885538101196
993,adam,0.019548982874805807,1.727854609489441
994,adam,0.019744472703553867,1.6400715112686157
995,adam,0.019941917430589404,1.7941404581069946
996,adam,0.0201413366048953,1.721239686012268
997,adam,0.020342749970944252,1.6962683200836182
998,adam,0.020546177470653695,1.7425369024276733
999,adam,0.02075163924536023,1.739783763885498
1000,adam,0.020959155637813833,1.7621636390686035
1001,adam,0.021168747194191973,1.6033134460449219
1002,adam,0.021380434666133895,1.7499805688858032
1003,adam,0.021594239012795235,1.864631175994873
1004,adam,0.021810181402923186,1.9978777170181274
1005,adam,0.022028283216952417,1.8863728046417236
1006,adam,0.02224856604912194,1.8796249628067017
1007,adam,0.02247105170961316,1.908165454864502
1008,adam,0.02269576222670929,1.806185245513916
1009,adam,0.022922719848976383,1.8133788108825684
1010,adam,0.023151947047466148,1.803747296333313
1011,adam,0.02338346651794081,1.8673344850540161
1012,adam,0.023617301183120217,1.7149250507354736
1013,adam,0.02385347419495142,1.8037095069885254
1014,adam,0.024092008936900933,1.7375677824020386
1015,adam,0.024332929026269944,1.646722435951233
1016,adam,0.024576258316532644,1.7357432842254639
1017,adam,0.02482202089969797,1.6597059965133667
1018,adam,0.02507024110869495,1.627580165863037
1019,adam,0.0253209435197819,1.6578140258789062
1020,adam,0.02557415295497972,1.6573745012283325
1021,adam,0.025829894484529516,1.6861732006072998
1022,adam,0.026088193429374813,1.620718240737915
1023,adam,0.02634907536366856,1.7192368507385254
1024,adam,0.026612566117305246,1.7916959524154663
1025,adam,0.0268786917784783,1.8385677337646484
1026,adam,0.02714747869626308,1.8172037601470947
1027,adam,0.027418953483225712,1.749485969543457
1028,adam,0.027693143018057968,1.6871521472930908
1029,adam,0.027970074448238548,1.774034023284912
1030,adam,0.028249775192720934,1.6654789447784424
1031,adam,0.028532272944648145,1.7259289026260376
1032,adam,0.02881759567409463,1.6998802423477173
1033,adam,0.029105771630835574,1.698270559310913
1034,adam,0.02939682934714393,1.8112999200820923
1035,adam,0.02969079764061537,1.6853832006454468
1036,adam,0.029987705617021524,1.6389766931533813
1037,adam,0.03028758267319174,1.6259660720825195
1038,adam,0.030590458499923655,1.6061283349990845
1039,adam,0.03089636308492289,1.7925611734390259
1040,adam,0.03120532671577212,2.0015387535095215
1041,adam,0.03151737998292984,1.8844510316848755
1042,adam,0.03183255378275914,2.3857855796813965
1043,adam,0.03215087932058673,2.021897077560425
1044,adam,0.0324723881137926,2.094513416290283
1045,adam,0.032797111994930524,2.1424307823181152
1046,adam,0.03312508311487983,2.0580809116363525
1047,adam,0.03345633394602863,1.9666131734848022
1048,adam,0.03379089728548892,1.9356446266174316
1049,adam,0.03412880625834381,1.910836100578308
1050,adam,0.03447009432092725,2.0154595375061035
1051,adam,0.03481479526413652,2.7971553802490234
1052,adam,0.03516294321677789,2.5061750411987305
1053,adam,0.03551457264894567,2.2465627193450928
1054,adam,0.03586971837543513,2.1482667922973633
1055,adam,0.03622841555918948,2.1907577514648438
1056,adam,0.03659069971478138,2.2237186431884766
1057,adam,0.03695660671192919,2.215827703475952
1058,adam,0.03732617277904848,2.131103754043579
1059,adam,0.03769943450683897,2.0766754150390625
1060,adam,0.03807642885190736,2.222904682159424
1061,adam,0.038457193140426435,2.2878732681274414
1062,adam,0.0388417650718307,2.287165880203247
1063,adam,0.03923018272254901,2.099346160888672
1064,adam,0.039622484549774496,2.265498638153076
1065,adam,0.040018709395272245,2.193237781524658
1066,adam,0.04041889648922497,2.221060276031494
1067,adam,0.04082308545411722,2.123976469039917
1068,adam,0.04123131630865839,2.05722975730896
1069,adam,0.04164362947174497,2.046412944793701
1070,adam,0.04206006576646242,2.0009565353393555
1071,adam,0.042480666424127046,1.9556517601013184
1072,adam,0.04290547308836832,1.9491199254989624
1073,adam,0.043334527819252004,1.8586094379425049
1074,adam,0.043767873097444523,1.8905590772628784
1075,adam,0.04420555182841897,1.9690524339675903
1076,adam,0.04464760734670316,1.9322621822357178
1077,adam,0.04509408342017019,1.9649145603179932
1078,adam,0.045545024254371895,1.8440206050872803
1079,adam,0.04600047449691561,1.9635428190231323
1080,adam,0.04646047924188477,1.8416177034378052
1081,adam,0.046925084034303614,1.9533885717391968
1082,adam,0.04739433487464665,1.8594040870666504
1083,adam,0.04786827822339312,1.9025171995162964
1084,adam,0.04834696100562705,1.8119226694107056
1085,adam,0.04883043061568332,1.7917871475219727
1086,adam,0.04931873492184015,1.8322103023529053
1087,adam,0.04981192227105855,1.9012176990509033
1088,adam,0.050310041493769136,1.8393421173095703
1089,adam,0.05081314190870683,1.8658778667449951
1090,adam,0.0513212733277939,1.7710745334625244
1091,adam,0.051834486061071834,1.748551368713379
1092,adam,0.05235283092168255,1.7700661420822144
1093,adam,0.05287635923089938,1.8408575057983398
1094,adam,0.053405122823208376,1.8538838624954224
1095,adam,0.05393917405144046,1.836279273033142
1096,adam,0.05447856579195487,1.7900516986846924
1097,adam,0.05502335144987442,1.7740702629089355
1098,adam,0.05557358496437317,1.7720404863357544
1099,adam,0.0561293208140169,1.806886076927185
1100,adam,0.05669061402215707,1.7951910495758057
1101,adam,0.05725752016237864,1.8732316493988037
1102,adam,0.05783009536400242,1.7095898389816284
1103,adam,0.05840839631764245,1.7821159362792969
1104,adam,0.058992480280818875,1.7602230310440063
1105,adam,0.05958240508362706,1.8058788776397705
1106,adam,0.060178229134463336,1.7486683130264282
1107,adam,0.06078001142580797,1.8495479822158813
1108,adam,0.06138781154006605,1.7647329568862915
1109,adam,0.06200168965546671,1.7808712720870972
1110,adam,0.06262170655202137,1.8195288181304932
1111,adam,0.06324792361754158,1.9280451536178589
1112,adam,0.063880402853717,1.7440688610076904
1113,adam,0.06451920688225417,1.8308886289596558
1114,adam,0.06516439895107672,2.0533924102783203
1115,adam,0.06581604294058749,1.9505358934402466
1116,adam,0.06647420336999336,1.8919978141784668
1117,adam,0.06713894540369329,1.881843090057373
1118,adam,0.06781033485773022,1.862505316734314
1119,adam,0.06848843820630753,1.9511831998825073
1120,adam,0.0691733225883706,1.7994194030761719
1121,adam,0.0698650558142543,1.8253778219223022
1122,adam,0.07056370637239684,1.873119831085205
1123,adam,0.0712693434361208,1.822657823562622
1124,adam,0.07198203687048202,1.825373649597168
1125,adam,0.07270185723918685,1.826061725616455
1126,adam,0.07342887581157871,1.7781784534454346
1127,adam,0.0741631645696945,1.7671667337417603
1128,adam,0.07490479621539145,1.7404029369354248
1129,adam,0.07565384417754537,1.7468421459197998
1130,adam,0.07641038261932082,1.8287094831466675
1131,adam,0.07717448644551403,1.71014404296875
1132,adam,0.07794623130996917,1.7872536182403564
1133,adam,0.07872569362306886,1.8248940706253052
1134,adam,0.07951295055929955,1.7425247430801392
1135,adam,0.08030808006489254,1.7622915506362915
1136,adam,0.08111116086554146,1.8630043268203735
1137,adam,0.08192227247419688,1.7696561813354492
1138,adam,0.08274149519893885,1.7747761011123657
1139,adam,0.08356891015092824,1.7837342023849487
1140,adam,0.08440459925243753,1.6688823699951172
1141,adam,0.0852486452449619,1.6789027452468872
1142,adam,0.08610113169741151,1.7726914882659912
1143,adam,0.08696214301438564,1.94184148311615
1144,adam,0.08783176444452949,2.035115957260132
1145,adam,0.08871008208897478,2.091588258743286
1146,adam,0.08959718290986453,1.99860680103302
1147,adam,0.09049315473896317,2.0038905143737793
1148,adam,0.0913980862863528,1.9181835651397705
1149,adam,0.09231206714921633,1.9487162828445435
1150,adam,0.0932351878207085,1.8831919431686401
1151,adam,0.09416753969891559,1.8452544212341309
1152,adam,0.09510921509590474,1.9483577013015747
1153,adam,0.09606030724686379,1.8296539783477783
1154,adam,0.09702091031933242,2.0089569091796875
1155,adam,0.09799111942252575,1.9994860887527466
1156,adam,0.09897103061675101,1.928188681602478
1157,adam,0.09996074092291853,1.9031857252120972
1158,adam,0.10096034833214772,1.92261803150177
1159,adam,0.1019699518154692,1.7419956922531128
1160,adam,0.1029896513336239,1.8255701065063477
1161,adam,0.10401954784696013,1.881896734237671
1162,adam,0.10505974332542974,1.9441145658493042
1163,adam,0.10611034075868403,1.8311814069747925
1164,adam,0.10717144416627088,1.874259114265442
