1.708724498748779297e+00
1.723036527633666992e+00
1.579766869544982910e+00
1.424943804740905762e+00
1.568539142608642578e+00
1.171367526054382324e+00
1.200582146644592285e+00
1.112031221389770508e+00
1.170628786087036133e+00
9.440269470214843750e-01
9.766061305999755859e-01
8.289175629615783691e-01
7.590704560279846191e-01
8.310194611549377441e-01
7.272807359695434570e-01
7.041036486625671387e-01
7.598160505294799805e-01
9.404601454734802246e-01
5.302731394767761230e-01
8.127665519714355469e-01
5.331936478614807129e-01
5.333931446075439453e-01
5.418947935104370117e-01
5.325500369071960449e-01
5.104215741157531738e-01
5.261473059654235840e-01
5.148490071296691895e-01
5.181585550308227539e-01
5.052994489669799805e-01
5.207663178443908691e-01
