1.947150230407714844e+00
1.740067481994628906e+00
1.502546429634094238e+00
1.485958099365234375e+00
1.447945356369018555e+00
1.477998375892639160e+00
1.111742854118347168e+00
1.072494387626647949e+00
1.140734553337097168e+00
1.081141471862792969e+00
1.012818455696105957e+00
9.675067663192749023e-01
7.854423522949218750e-01
7.206750512123107910e-01
7.121990919113159180e-01
7.355635166168212891e-01
5.626565217971801758e-01
5.773542523384094238e-01
5.823513269424438477e-01
5.970958471298217773e-01
4.131440222263336182e-01
3.857562541961669922e-01
4.296147823333740234e-01
3.986254930496215820e-01
4.023216664791107178e-01
3.989714384078979492e-01
3.963713049888610840e-01
3.864781856536865234e-01
3.844830393791198730e-01
3.916423916816711426e-01
