round,epoch,train_loss,train_acc
6,7,1.0534669209499747,27.623650687081472
6,8,1.049080993447985,27.76836617138921
6,9,1.0461455644393454,27.423596596231267
7,0,1.0604411516434107,29.79305741725824
7,1,1.052095686778044,30.403827813955452
7,2,1.0497593512901893,30.476913207616562
7,3,1.043868315525544,30.60428340618427
7,4,1.0404565288470342,30.639761313413963
7,5,1.0390803813934326,30.918012423393055
7,6,1.036318885974395,31.202767396584534
7,7,1.0320969346242073,31.32468492556841
7,8,1.0302621875053797,31.58388749147073
7,9,1.0280984747104156,32.3691843962058
8,0,1.0586241061037236,30.929350731589576
8,1,1.060282610763203,30.75923843383789
8,2,1.057095916704698,30.59841152537953
8,3,1.0547250151634215,30.535820492831142
8,4,1.0521080418066544,30.580420754172586
8,5,1.0498087904670022,30.71427362615412
8,6,1.0479198575019837,30.858515028520063
8,7,1.0463011947545138,30.908918970281427
8,8,1.045205330848694,30.728829193115235
8,9,1.0439320607618852,30.91512978293679
9,0,1.0215676806189797,31.97467986020175
9,1,1.0186233561147342,31.80981584028764
9,2,1.0146913000128486,32.03491887179288
9,3,1.0097779726440257,32.660653070970014
9,4,1.0065443461591548,33.09669663689353
9,5,1.0022226788780906,33.26545832373879
9,6,1.000409565188668,33.707330747084185
9,7,0.996065841479735,33.83249373869462
9,8,0.9927613491361792,34.252701022408225
9,9,0.9901065623218362,34.300527876073666
10,0,1.0178603675900673,32.10932540893555
10,1,1.0243150543193429,30.31188663171262
10,2,1.0204802861019058,30.59322654957674
10,3,1.015609130567434,30.946156754785655
10,4,1.0115055891932274,31.032012822676677
10,5,1.0071960152411947,31.691589121915857
10,6,1.0022853065510184,31.858359434166733
10,7,0.9993279503316296,32.419717204814056
10,8,0.9956312690462384,32.481510473757375
10,9,0.9928564015699892,32.86455014287209
11,0,1.007194405456759,33.18144953025962
11,1,1.0003679540922057,34.60693042683152
11,2,0.993061714577225,35.412214675039614
11,3,0.9883340788337419,35.71172379547695
11,4,0.982908124068998,36.27297854873369
11,5,0.9784636711174587,36.82078966104759
11,6,0.9760623191887478,37.21364485542729
11,7,0.9713873368389202,37.71744796465028
11,8,0.9664496037195314,38.00143778099204
11,9,0.9619275646389656,38.254358111687424
12,0,1.163018809010585,26.909242113431294
12,1,1.0633742399513721,30.20277198155721
12,2,1.052167368431886,32.268224239349365
12,3,1.0472583224376042,33.22387830416361
12,4,1.043535942832629,33.472576220830284
12,5,1.0399516845742862,33.71965638796488
12,6,1.0366428072253864,33.96266953150431
12,7,1.0335265211760998,34.229114373524986
12,8,1.030768383294344,34.244888385136925
12,9,1.0279423991839092,34.41220609347025
13,0,1.0612537824746333,35.613712599783234
13,1,1.045802972533486,34.922932827111445
13,2,1.039513434424545,34.91088036334876
13,3,1.0345578681338916,35.0424188267101
13,4,1.0294705069426335,35.44333553314209
13,5,1.0249200571667065,35.84106280586936
13,6,1.0209258885094614,36.0304567452633
13,7,1.017317999492992,36.171337907964535
13,8,1.0132063862049219,36.45345303506562
13,9,1.0099543658169834,36.61917273203532
14,0,0.9959629710684431,37.47097461781603
14,1,0.9882514337275891,37.81493154485175
14,2,0.9820196806116307,38.225474256150264
14,3,0.9761256385356822,38.55407309024892
14,4,0.9714291539598019,38.98926950008311
14,5,0.967040736624535,39.247336935489734
14,6,0.9631940633692639,39.40624650995782
14,7,0.9600271443103222,39.78036068855448
14,8,0.9563333062415428,40.16176978577959
14,9,0.953026904704723,40.3871687219498
15,0,1.011192954168087,37.39066845033227
15,1,0.9892545502360274,39.45977587816192
15,2,0.9822494692918731,40.21853256225586
15,3,0.9767031291636025,40.53030274553997
15,4,0.9713596163726435,40.55693333323409
15,5,0.9671131764970174,41.01120032333746
15,6,0.9625030450704621,41.46124183840868
15,7,0.9584426225685492,41.790119078101185
15,8,0.9545831723911006,41.99779361631812
15,9,0.9510820769682163,42.16134057393888
16,0,1.0207423586999216,33.77827976595971
16,1,0.9686050222766015,36.9190238829582
16,2,0.9567809662511272,37.658780251779866
16,3,0.9509384247564501,37.97911244053994
16,4,0.946576516474447,38.20863329979681
16,5,0.9423284780594611,38.300324286184
16,6,0.9387864316663435,38.74833802253969
16,7,0.9353263724234796,39.048278439429495
16,8,0.9323475226279228,39.50686522453062
16,9,0.9290897442448524,39.715778289302705
17,0,0.9515999105241564,38.664605882432724
17,1,0.9546733909183078,38.44645771450467
17,2,0.9473135060734219,39.39428532918294
17,3,0.9428545170360141,39.892520141601565
17,4,0.9379945397377014,40.221209886338976
17,5,0.9345136205355327,40.597311401367186
17,6,0.9302581999037001,40.86460249159071
17,7,0.9269179609086778,40.91110899183485
17,8,0.9244853946897719,41.00932837592231
17,9,0.9204836924870808,41.38348549736871
18,0,1.008183240890503,33.462829423987344
18,1,0.9560470995695695,37.73601959062659
18,2,0.9402653626773668,38.919561054395594
18,3,0.9302314312561698,39.70297556338103
18,4,0.9216238545334857,39.8949732573136
18,5,0.9144120941991392,39.93616949993631
18,6,0.9076403457185497,40.08154993471892
18,7,0.9030187829681064,40.213961062224016
18,8,0.8990007898081904,40.32704461139181
18,9,0.8941391395485919,40.29546306444251
19,0,0.9629020094871521,37.3805494475783
19,1,0.9429380151263455,38.72650166561729
19,2,0.9351391154423094,40.5259232772024
19,3,0.9287978034270438,40.256815793221456
19,4,0.9241401814577872,41.23370521946957
19,5,0.9195309114037898,41.56161050629198
19,6,0.9149997652622691,42.13538179899517
19,7,0.9106164302742272,42.48308489615457
19,8,0.9077974453307035,42.70554612812243
19,9,0.9039736139146906,42.907975247031764
