round,epoch,train_loss,train_acc
14,5,0.8112288922071457,57.25215511322021
14,6,0.8027827546000481,58.88604497909546
14,7,0.7947163835167885,60.18992433547974
14,8,0.7867814257740975,61.5995418548584
14,9,0.7790850132703782,63.11826486587525
15,0,0.8625480756163597,48.079202556610106
15,1,0.8377496615052223,51.14426155090332
15,2,0.8231890052556992,52.87850198745728
15,3,0.8115578860044479,54.99191780090332
15,4,0.8011559322476387,56.43655691146851
15,5,0.7916888698935509,58.479256343841556
15,6,0.7827071294188499,59.867322063446046
15,7,0.7741147130727768,61.56788759231567
15,8,0.765877042710781,62.90880908966064
15,9,0.7577821090817451,64.49622831344604
16,0,0.8614763349294663,48.83216571807861
16,1,0.8383297637104988,52.33836193084717
16,2,0.8224140554666519,54.76629829406738
16,3,0.8094801634550095,56.82987594604492
16,4,0.7979217186570168,58.74191799163818
16,5,0.7873588994145393,60.412850284576415
16,6,0.7775866597890854,61.88308172225952
16,7,0.7681239247322083,63.42941780090332
16,8,0.7590065464377403,64.56694498062134
16,9,0.7502046778798104,66.30657300949096
17,0,0.8451289966702461,49.48949327468872
17,1,0.8190453693270683,52.82394914627075
17,2,0.8015716388821602,55.726697063446046
17,3,0.7870910689234734,57.74784469604492
17,4,0.774338711798191,59.880791664123535
17,5,0.762561084330082,61.89924554824829
17,6,0.7513651877641678,64.15948266983033
17,7,0.7410060435533523,65.83849658966065
17,8,0.7307416424155235,67.67578105926513
17,9,0.720993272960186,69.38240833282471
18,0,0.8601792722940445,49.1897894859314
18,1,0.8303432241082191,53.07785530090332
18,2,0.8105450496077538,56.20554943084717
18,3,0.7945340663194657,58.78704175949097
18,4,0.7801273077726364,60.99205255508423
18,5,0.7669302895665169,63.25767755508423
18,6,0.7545795544981957,65.42160558700562
18,7,0.7427748456597328,67.43534469604492
18,8,0.7314764112234116,69.35075407028198
18,9,0.72086281478405,71.01831893920898
19,0,0.8537307158112526,49.33324327468872
19,1,0.8166377305984497,53.68669157028198
19,2,0.7957123503088951,56.93224658966064
19,3,0.7788914620876313,59.839035511016846
19,4,0.7640940874814988,62.27640075683594
19,5,0.7507663771510125,64.59253749847412
19,6,0.738249771296978,66.59415378570557
19,7,0.7265369579195976,68.43211193084717
19,8,0.7155495509505272,70.39062461853027
19,9,0.7050848379731178,71.93089962005615
