round,epoch,train_loss,train_acc
0,0,2.6651220420996347,14.617324166827732
0,1,1.2387199766106076,20.928582350413006
0,2,1.183221310377121,21.654597971174454
0,3,1.141711284716924,24.558936066097683
0,4,1.1051823380920622,27.443764209747314
0,5,1.0742919709947374,32.128934966193306
0,6,1.047763576110204,36.385841104719375
0,7,1.0232789085970984,39.91241953108046
0,8,0.9985311279694239,44.00277180141873
0,9,0.9723293466700448,49.232116063435875
1,0,1.204458773136139,22.0908995897342
1,1,1.1570866474738488,25.861562300951054
1,2,1.1047761470843585,31.791288571479992
1,3,1.0645451071934822,36.274025562482
1,4,1.055116308041108,36.760076156029335
1,5,1.0348589298052666,39.75676071949494
1,6,0.9982834641750042,45.11674541082137
1,7,0.9676822332235483,49.79866274809226
1,8,0.9356277615596087,54.684006030742935
1,9,0.9185806130751585,58.28312252729367
2,0,1.1486945037658398,31.06098754589374
2,1,1.0892203427278078,35.73693040701059
2,2,1.0361490135009472,42.16833862891564
2,3,0.9848554822114798,49.277715976421646
2,4,0.9443966585856217,53.38087463378906
2,5,0.8935142388710609,61.36816641000601
2,6,0.8793646372281588,63.128076993502106
2,7,0.8472071014917814,69.34954364483173
2,8,0.8162305584320655,71.38870620727539
2,9,0.779312211733598,78.73087750948392
3,0,1.0712373409160347,33.412328453951105
3,1,1.0068878961163898,37.72248991145644
3,2,0.9751624257065529,43.16773898102517
3,3,0.9892042916874553,41.11454746335052
3,4,0.9605351007261942,43.758705671443494
3,5,0.9193992628607639,52.05415495051894
3,6,0.9096748108087584,51.110120906386264
3,7,0.8520849610483924,63.02359257187954
3,8,0.8167675511781559,69.32105680953624
3,9,0.7800418762273567,74.78735316076944
4,0,1.1690246305967633,29.74992571379009
4,1,1.1114034778193425,32.75472390024286
4,2,1.0666616590399491,36.01353991659064
4,3,1.0546876537172418,35.275431632995605
4,4,1.0370502660149021,38.26836385224995
4,5,0.9876257024313274,43.61217398392527
4,6,0.9538761706728685,49.444646534166836
4,7,0.9062579023210626,55.75729841935007
4,8,0.8613059583463167,60.90248439186498
4,9,0.8495457470417023,65.42658042907715
5,0,1.0155082137085671,36.847909572512606
5,1,0.9687425715978756,42.05608013064362
5,2,0.9006213351737621,51.72983000999273
5,3,0.8226187132125677,64.37586336357649
5,4,0.7513119675392328,76.59984393452488
5,5,0.719945935315864,81.81726571016533
5,6,0.7033724965051164,85.2913071388422
5,7,0.6910852429478668,87.85859502748002
5,8,0.6704533488251442,90.93866428109102
5,9,0.6538247812625974,93.23253276736237
6,0,1.0426977276802063,34.842010186643016
6,1,0.9857345089620474,37.60707092285156
6,2,0.9956955885400578,40.21981223748655
6,3,0.9454977281239568,43.701677010983836
6,4,0.9069768895908278,49.129108078625734
6,5,0.8695773129560509,56.51055713575713
6,6,0.8367681296504274,60.87767441418706
6,7,0.8097341887804926,67.75933176157426
6,8,0.7470883374311486,77.79372592848175
6,9,0.7079253877912249,85.02382301797672
7,0,1.0076485322071955,38.351404532408104
7,1,0.9687059536958352,42.52741236564441
7,2,0.9358354822183267,48.72493822146685
7,3,0.9115367287244552,50.871344737517525
7,4,0.8434161925927187,60.421189626057945
7,5,0.7782220748754648,71.11395948361128
7,6,0.730350653330485,77.7953103872446
7,7,0.7034779832913325,83.47349685277695
7,8,0.6684822027499859,87.27058508457282
7,9,0.6485185149388436,91.36954322228065
8,0,1.005150573903864,39.197462394020775
8,1,0.95954669713974,46.25962961370295
8,2,0.8818676114082337,58.20005298961293
8,3,0.8184909571300854,68.70148495760832
8,4,0.7822072516788136,76.16662611527876
8,5,0.7591109709306196,79.55918981378728
8,6,0.7179426518353549,85.61257213245739
8,7,0.6800276886333119,90.19332455721768
8,8,0.6582424467260187,93.38611103404652
8,9,0.6407299388538708,94.98499783602628
9,0,0.9604661044749346,40.224802320653744
9,1,0.8699540793895721,54.339838461442426
9,2,0.7777493799274618,68.60106372833252
9,3,0.7259430655024268,77.46385166861795
9,4,0.702288115566427,81.50074369257146
9,5,0.6628775555979122,87.02716289867054
9,6,0.6411332108757712,90.94177332791415
9,7,0.6163864555684003,93.4123408577659
9,8,0.6038791036063974,95.92978754910555
9,9,0.5935813452709805,96.90809353915128
10,0,0.958505603731895,42.004648909276845
10,1,0.8805278466672314,53.134298908467194
10,2,0.7853896119156663,68.35441527074697
10,3,0.7066138216427394,80.80688445422115
10,4,0.6728786710573702,87.04509875239158
10,5,0.6594506185881945,89.04591587611607
10,6,0.6430090629324621,91.4664194535236
10,7,0.6205520666375453,94.84922245570591
10,8,0.6043026331736117,96.55135158616669
10,9,0.59204543245082,97.43103572300502
11,0,0.9291037905890986,45.40996954576025
11,1,0.82317375799395,60.19442777813605
11,2,0.7278400378407173,74.98205695962007
11,3,0.6627661878207944,86.64760028191333
11,4,0.6384689211845398,89.98976135253906
11,5,0.6250407448354757,92.18125512464991
11,6,0.6056708671012014,94.500948636037
11,7,0.5900069542650906,96.64289107412662
11,8,0.5781553055880204,97.54460014487212
11,9,0.5714106829661243,98.1979694006578
12,0,1.0960312969982624,37.63473494847616
12,1,0.9501649265487989,51.23447028795878
12,2,0.8903429247438908,59.396520455678306
12,3,0.8442987315356731,66.88828317324321
12,4,0.8026638937493166,73.05180406570435
12,5,0.7675998732447624,79.08588012059529
12,6,0.7365296917657057,83.63194545110066
12,7,0.7107000139852365,87.71550178527832
12,8,0.6904613388081392,90.3345856666565
12,9,0.6727796917160352,92.34443585077922
13,0,1.1322188738620642,36.242536429202914
13,1,0.9614785277482235,54.578294811826765
13,2,0.8803847522446604,64.4884885152181
13,3,0.8360942295103362,68.92340365323153
13,4,0.7931179783561013,76.04425603693181
13,5,0.7519970951658307,80.27004380659623
13,6,0.7252465938076829,83.64038340250652
13,7,0.6985359498948762,87.18697357177734
13,8,0.6774860168948318,89.8827782833215
13,9,0.6631861870939081,91.19663284764145
14,0,1.025136265348881,42.64075469970703
14,1,0.9238345876653143,53.5086298191801
14,2,0.8759970259159169,59.818046732151764
14,3,0.8370499851855826,64.90608832176696
14,4,0.7790388921473889,74.21824353806515
14,5,0.7351199020730689,80.45525798391789
14,6,0.7001152482438595,84.8745188611619
14,7,0.67533056533083,88.62815272554438
14,8,0.6522905446113424,90.62726057336685
14,9,0.6356622525986205,92.93519689681682
15,0,1.050385635073592,42.927525310981565
15,1,0.9296594552877473,56.4464338349133
15,2,0.86540828972328,63.89692483297208
15,3,0.8082899901925064,71.968806755252
15,4,0.7622505964302435,77.39950226574409
15,5,0.7258015275001526,82.58623448813835
15,6,0.6997970749692219,85.9719297827744
15,7,0.6769349851259371,88.7204844777177
15,8,0.6561176369829875,91.10845872832508
15,9,0.6393723226175075,92.8961406800805
16,0,1.0423168424637086,39.45717657766035
