round,epoch,train_loss,train_acc
0,0,1.9702192902565003,12.257543087005615
0,1,1.1650895953178406,18.60183184146881
0,2,1.1125936150550841,25.119207882881163
0,3,1.088466602563858,30.094288730621336
0,4,1.0684228599071504,34.15746212005615
0,5,1.047453272342682,38.87661633491516
0,6,1.026371830701828,42.91756458282471
0,7,1.0022953853011132,48.12769374847412
0,8,0.9818037331104279,51.299164581298825
0,9,0.9617167964577675,55.82098579406738
1,0,1.0641828641295432,33.69612054824829
1,1,1.0066201150417329,39.87877140045166
1,2,0.9604706734418869,47.28044157028198
1,3,0.9147119477391243,55.677532291412355
1,4,0.8720194935798645,65.02491912841796
1,5,0.8269598558545113,74.40934772491455
1,6,0.7798829317092896,84.30630340576172
1,7,0.744687981903553,88.87392196655273
1,8,0.7129268988966941,93.74999923706055
1,9,0.6858495771884918,96.67429904937744
2,0,1.0577596589922904,35.89035544395447
2,1,0.9335250660777092,50.15759677886963
2,2,0.84452555924654,66.31061353683472
2,3,0.7647362753748894,81.34832935333252
2,4,0.7025444224476814,90.90853919982911
2,5,0.668787470459938,94.75080757141113
2,6,0.6442730545997619,97.1544984817505
2,7,0.6304437562823295,98.12769393920898
2,8,0.6173679053783416,98.97561931610107
2,9,0.6069868728518486,99.29822216033935
3,0,1.0118058696389198,38.558054733276364
3,1,0.8779781013727188,57.03865833282471
3,2,0.7661797791719437,77.81856136322021
3,3,0.6788437947630882,90.7044713973999
3,4,0.6448088809847832,96.06950378417969
3,5,0.63144800812006,97.15988597869872
3,6,0.6192941516637802,98.30549564361573
3,7,0.605961574614048,98.57287139892578
3,8,0.5967018276453018,99.10088901519775
3,9,0.5892839848995208,99.44100227355958
4,0,0.9751598030328751,41.46484365463257
4,1,0.8419060036540031,62.178070831298825
4,2,0.7239980459213257,82.67645435333252
4,3,0.6529066726565361,93.29337196350097
4,4,0.6261881947517395,96.57799015045165
4,5,0.6129636406898499,97.79768314361573
4,6,0.6001085832715034,98.8099407196045
4,7,0.591531491279602,99.1830551147461
4,8,0.5818088382482529,99.46255378723144
4,9,0.5754703432321548,99.54471988677979
5,0,0.9617282897233963,41.61907300949097
5,1,0.8140280917286873,64.44100198745727
5,2,0.694704394042492,85.29094791412354
5,3,0.6294955402612686,94.72521495819092
5,4,0.610684198141098,97.11139488220215
5,5,0.5994888097047806,98.48599147796631
5,6,0.5883607417345047,98.78434829711914
5,7,0.5773165181279183,99.26522102355958
5,8,0.569846411049366,99.56425113677979
5,9,0.5649293273687362,99.62486534118652
6,0,0.941931800544262,43.91769919395447
6,1,0.7837090656161309,68.73855047225952
6,2,0.6631552368402481,89.49016666412354
6,3,0.6110668823122978,96.01023635864257
6,4,0.5961634963750839,97.84954166412354
6,5,0.5871888354420662,98.36004829406738
6,6,0.5779970094561577,98.92308731079102
6,7,0.5693830087780952,99.30024242401123
6,8,0.5625571414828301,99.5736801147461
6,9,0.55754634141922,99.61880378723144
7,0,0.9235241264104843,45.424972724914554
7,1,0.7625427022576332,71.2439383506775
7,2,0.6482006132602691,90.01481628417969
7,3,0.6015705078840256,96.31398086547851
7,4,0.5870495542883873,97.8771547317505
7,5,0.5774786233901977,98.53178844451904
7,6,0.5694114759564399,98.81936988830566
7,7,0.5617056727409363,99.4955551147461
7,8,0.5559705808758736,99.61678352355958
7,9,0.5519004568457604,99.69490852355958
8,0,0.910949955880642,46.38941249847412
8,1,0.7478015661239624,73.53380889892578
8,2,0.6359110489487648,90.43507480621338
8,3,0.5946227416396141,96.43318939208984
8,4,0.580851499736309,97.71349658966065
8,5,0.5729514881968498,98.63213901519775
8,6,0.5634365633130074,99.18103466033935
8,7,0.5565842986106873,99.30428333282471
8,8,0.5514154508709908,99.38442897796631
8,9,0.5473249971866607,99.63833522796631
9,0,0.8999820664525032,46.91338882446289
9,1,0.7381660461425781,74.32112045288086
9,2,0.6304567247629166,91.03717632293701
9,3,0.5887704879045487,96.45070018768311
9,4,0.5732483297586441,98.16675624847412
9,5,0.5649613127112388,98.71632537841796
9,6,0.5558265402913094,99.07731666564942
9,7,0.5485577806830406,99.46255397796631
9,8,0.5437961861491203,99.55818977355958
9,9,0.5404452711343766,99.65584602355958
10,0,0.8961539015173912,46.21632537841797
10,1,0.7259572803974151,74.57435359954835
10,2,0.6181706935167313,91.83728427886963
10,3,0.579856687784195,96.5618257522583
10,4,0.5684813752770423,98.06909999847412
10,5,0.5596134349703789,98.54391136169434
10,6,0.5501940503716469,99.00121250152588
10,7,0.543639887869358,99.24366912841796
10,8,0.5386684849858284,99.44504318237304
10,9,0.5349259003996849,99.49959583282471
11,0,0.8826903149485588,48.82004299163818
11,1,0.7156784012913704,75.8203125
11,2,0.6108425244688988,92.35183124542236
11,3,0.5757392168045044,97.19086666107178
11,4,0.5627876818180084,98.3263734817505
11,5,0.5538625404238701,98.8389009475708
11,6,0.5460207089781761,99.31573276519775
11,7,0.5401564583182334,99.39183750152588
11,8,0.5364236012101173,99.60331363677979
11,9,0.5330217495560646,99.71646022796631
12,0,0.8441941007971764,52.36530160903931
12,1,0.7682152405381203,65.14075956344604
12,2,0.7152281358838082,73.73922367095948
12,3,0.6720168754458428,81.26885719299317
12,4,0.6369675353169442,86.93359336853027
12,5,0.6095520853996277,90.76239185333252
12,6,0.5887703135609627,93.50417499542236
12,7,0.5734363615512847,95.25121154785157
12,8,0.5622370809316635,96.70729999542236
12,9,0.5540695443749428,97.50471420288086
13,0,0.8665797919034958,51.0917293548584
13,1,0.7419295221567154,68.96753730773926
13,2,0.6746107518672944,80.37109336853027
13,3,0.6283682003617287,87.27640037536621
13,4,0.5966439202427865,92.44409980773926
13,5,0.5752394407987594,94.85991344451904
13,6,0.5608117312192917,96.54835624694825
13,7,0.5509810268878936,97.3693422317505
13,8,0.5440311208367348,97.91487045288086
13,9,0.5389455303549766,98.38766136169434
14,0,0.8729871913790703,51.04593191146851
14,1,0.7288951352238655,72.2130922317505
14,2,0.655633594095707,84.11031761169434
14,3,0.6097462549805641,90.4424835205078
14,4,0.5814029812812805,94.29283351898194
14,5,0.5637924477458001,96.37055435180665
14,6,0.5524412602186203,97.44544658660888
14,7,0.544796621799469,98.0785285949707
14,8,0.5393919140100479,98.65503749847412
14,9,0.5353648349642753,98.94059810638427
15,0,0.8774462983012199,50.01144905090332
15,1,0.7174199894070625,73.61126041412354
15,2,0.6422826275229454,85.61018257141113
15,3,0.5976363807916641,91.28636837005615
15,4,0.5711735382676124,94.60937423706055
15,5,0.5549507081508637,96.59348030090332
15,6,0.5445766821503639,97.79162158966065
15,7,0.5375712513923645,98.46780700683594
15,8,0.5325664162635804,99.0658676147461
15,9,0.5288252279162406,99.28273181915283
16,0,0.8830151721835137,50.12392225265503
16,1,0.7138776153326034,73.78569469451904
16,2,0.6345313861966133,86.31667518615723
16,3,0.5890743836760521,92.63065662384034
16,4,0.5636017620563507,95.55226211547851
16,5,0.5488034635782242,97.11947650909424
16,6,0.5395202323794365,98.01656799316406
16,7,0.5332444310188293,98.59105606079102
16,8,0.528714220225811,98.91365852355958
16,9,0.5252678118646145,99.07394943237304
17,0,0.8670067310333252,50.775188541412355
17,1,0.6954326897859573,75.06263427734375
17,2,0.6174556493759156,87.32825965881348
17,3,0.5742398157715798,93.23747215270996
17,4,0.5506810784339905,95.95635719299317
17,5,0.5369811296463013,97.58822689056396
17,6,0.5283591210842132,98.19234924316406
17,7,0.5225362591445446,98.6732219696045
17,8,0.5183648027479648,98.99178352355958
17,9,0.5151490844786167,99.18709602355958
18,0,0.8725010648369789,50.50377130508423
18,1,0.6998264446854592,75.62095851898194
18,2,0.6198408618569374,87.69800624847412
18,3,0.5768533036112785,93.18022575378419
18,4,0.5534452363848686,96.16716003417969
18,5,0.5399646162986755,97.58620662689209
18,6,0.5314703613519669,98.23881969451904
18,7,0.5256431512534618,98.81734924316406
18,8,0.5213893800973892,99.05778579711914
18,9,0.5181383177638054,99.15948295593262
19,0,0.8782851457595825,50.600753974914554
19,1,0.699643275141716,75.81425056457519
19,2,0.6196952402591706,87.88591022491455
19,3,0.5767971530556679,93.5189920425415
19,4,0.5531411111354828,96.34496192932129
19,5,0.5393820762634277,97.85358276367188
19,6,0.5307922981679439,98.6395471572876
19,7,0.5249637976288796,98.9776397705078
19,8,0.5207742743194104,99.30226306915283
19,9,0.5175280705094337,99.42147102355958
