round,epoch,train_loss,train_acc
9,5,1.322126103937626,21.48908929824829
9,6,1.3325090780854225,20.880253154039384
9,7,1.3300917536020278,21.435883545875548
9,8,1.386032474040985,21.006869435310364
9,9,1.2932084664702415,27.249461030960084
10,0,1.2103507652878762,26.01495144367218
10,1,1.2623913496732713,21.274919171631336
10,2,1.260283997654915,24.36085660457611
10,3,1.2728547349572181,21.117995673418044
10,4,1.2822236239910125,20.88496768474579
10,5,1.2708639040589333,22.99030159711838
10,6,1.2613168001174926,23.866513991355895
10,7,1.2391478091478347,26.573275637626647
10,8,1.2136056274175644,28.788388752937315
10,9,1.2006111770868302,30.29364207983017
11,0,1.2096182242035867,32.23195036053657
11,1,1.2116904482245445,35.09698261320591
11,2,1.1881594717502595,36.01495151519775
11,3,1.1844555363059044,35.88900837004185
11,4,1.1845107927918435,36.64197196960449
11,5,1.1571651175618172,37.35924034118652
11,6,1.1438243493437767,37.77680492401123
11,7,1.1417587980628014,37.9296875
11,8,1.137446355819702,37.98626070022583
11,9,1.1357761457562447,37.90813579559326
12,0,1.3227388620376588,20.75363688468933
12,1,1.2250659376382829,25.173087084293364
12,2,1.181636168062687,31.287041902542114
12,3,1.1586106732487678,32.25956343412399
12,4,1.1451345637440682,32.593615093827246
12,5,1.136367531120777,32.75390621423721
12,6,1.1293747425079346,32.91823803186416
12,7,1.1233644410967827,32.90072728395462
12,8,1.1185653537511826,33.015894308686256
12,9,1.114254355430603,33.11557106077671
13,0,1.2502033501863479,27.231950449943543
13,1,1.139017391204834,27.726292999088763
13,2,1.11804159283638,27.565328577160834
13,3,1.1102953493595122,27.483162665367125
13,4,1.105370420217514,28.33512935638428
13,5,1.1017741844058038,28.67120156288147
13,6,1.0986202627420425,28.933189618587495
13,7,1.095979391038418,28.979660546779634
13,8,1.0934952646493912,29.417429983615875
13,9,1.0912245512008667,29.83566806316376
14,0,1.3781566858291625,9.895608749985694
14,1,1.1816361561417579,21.751751017570495
14,2,1.1405509158968925,27.423221862316133
14,3,1.1321612820029259,26.589439553022384
14,4,1.12587328851223,27.03933185338974
14,5,1.1203910008072853,27.22319492101669
14,6,1.1155573308467865,27.70810862779617
14,7,1.1114283129572868,27.84886840581894
14,8,1.1077966749668122,28.067753207683563
14,9,1.1041286006569861,28.34321122467518
15,0,1.3361254587769509,31.303879165649413
15,1,1.2074766874313354,31.11260768920183
15,2,1.1772150874137879,30.96241899728775
15,3,1.1685906693339347,31.203529036045076
15,4,1.1632796734571458,31.311287546157835
15,5,1.1588079914450646,31.410964322090148
15,6,1.1542691916227341,31.465517163276672
15,7,1.1496308267116546,31.586745572090148
15,8,1.145619760453701,31.784078526496888
15,9,1.1415669277310372,32.000942730903624
16,0,1.3000727236270904,16.2183458507061
16,1,1.1602046713232994,27.502693939208985
16,2,1.121770691871643,31.498518212139608
16,3,1.1064237833023072,33.07718207836151
16,4,1.0978547781705856,34.14062490463257
16,5,1.0916501045227052,34.59388461112976
16,6,1.0866231709718703,35.285560274124144
16,7,1.0823919519782066,35.748922395706174
16,8,1.0787801891565323,36.15571114569902
16,9,1.0754661589860917,36.534886713325974
17,0,1.0906587347388268,47.3612606048584
17,1,0.9964821487665176,47.85964412689209
17,2,0.9891814269125462,47.94315710067749
17,3,0.9855103731155396,47.90005359649658
17,4,0.9805072687566281,47.95662684440613
17,5,0.976556695997715,47.97817854881286
17,6,0.9722855746746063,48.24016675949097
17,7,0.96885916441679,48.27720880508423
17,8,0.9655673265457153,48.42200946807861
17,9,0.9622728012502193,48.419989013671874
18,0,1.3967719122767448,10.823679982125759
18,1,1.2184683188796044,26.26549015045166
18,2,1.187555755674839,30.94288773536682
18,3,1.1751769080758094,31.588092517852782
18,4,1.1684055596590042,31.937634563446046
18,5,1.1635011598467826,32.15651922225952
18,6,1.1596854612231255,32.49259147644043
18,7,1.1565285533666612,32.754579639434816
18,8,1.1535471186041832,32.95595359802246
18,9,1.1506731182336807,33.21592121124267
19,0,1.3265412986278533,19.75821659117937
19,1,1.2007609069347382,29.69760229885578
19,2,1.1642777413129806,30.84859914779663
19,3,1.1499564409255982,31.456761646270753
19,4,1.1427940994501113,31.77128210067749
19,5,1.137770664691925,32.01777992248535
19,6,1.1338818743824959,32.191540813446046
19,7,1.1306360691785813,32.42995681762695
19,8,1.1275961726903916,32.427936382591724
19,9,1.124644047021866,32.49461208581924
