norm,independence,balancement,round,test_accuracy,test_loss,train_loss,seed,lr,mm,wd
BN,noniid,balanced,14,0.1754,2.175354043139687,0.4846631547999859,479,0.01,0.5,0.0
BN,noniid,balanced,15,0.1475,2.1814966775194,0.5090342062862183,479,0.01,0.5,0.0
BN,noniid,balanced,16,0.1655,2.148717925518374,0.486295678192575,479,0.01,0.5,0.0
BN,noniid,balanced,17,0.1792,2.126301688483999,0.4477919415687502,479,0.01,0.5,0.0
BN,noniid,balanced,18,0.1547,2.178565957878209,0.4624639682221459,479,0.01,0.5,0.0
BN,noniid,balanced,19,0.1841,2.1316239215150663,0.4781241088621609,479,0.01,0.5,0.0
BN,noniid,balanced,20,0.15,2.2156135492686984,0.4543350933219481,479,0.01,0.5,0.0
BN,noniid,balanced,21,0.1812,2.1475101573557795,0.4327390223321272,479,0.01,0.5,0.0
BN,noniid,balanced,22,0.2077,2.109691628926917,0.425450319064781,479,0.01,0.5,0.0
BN,noniid,balanced,23,0.1892,2.1663946894150747,0.4094605603787349,479,0.01,0.5,0.0
BN,noniid,balanced,24,0.1904,2.1489589817916293,0.4093675681537133,479,0.01,0.5,0.0
BN,noniid,balanced,25,0.1973,2.084541186501708,0.4094815573808738,479,0.01,0.5,0.0
BN,noniid,balanced,26,0.1877,2.1516661040390592,0.4395969567970024,479,0.01,0.5,0.0
BN,noniid,balanced,27,0.1984,2.1343518374841426,0.4000757281332481,479,0.01,0.5,0.0
BN,noniid,balanced,28,0.1987,2.1147614702393738,0.3824853401701548,479,0.01,0.5,0.0
BN,noniid,balanced,29,0.2001,2.120067042640493,0.3863914792946016,479,0.01,0.5,0.0
BN,noniid,balanced,30,0.1691,2.175737909123868,0.4024277245262055,479,0.01,0.5,0.0
BN,noniid,balanced,31,0.2134,2.0910040939910504,0.374498154035653,479,0.01,0.5,0.0
BN,noniid,balanced,32,0.1967,2.1257138689862023,0.3698754980391531,479,0.01,0.5,0.0
BN,noniid,balanced,33,0.1948,2.111583937572528,0.3756386297757271,479,0.01,0.5,0.0
BN,noniid,balanced,34,0.207,2.1234266139283964,0.3727545828168513,479,0.01,0.5,0.0
BN,noniid,balanced,35,0.198,2.2235458349879784,0.3709230380200896,479,0.01,0.5,0.0
BN,noniid,balanced,36,0.2208,2.138440264931208,0.364299362111924,479,0.01,0.5,0.0
BN,noniid,balanced,37,0.2065,2.127125032340424,0.3599192676862003,479,0.01,0.5,0.0
BN,noniid,balanced,38,0.2251,2.118770620490931,0.3567626417369174,479,0.01,0.5,0.0
BN,noniid,balanced,39,0.2258,2.057258429406565,0.3561524100671231,479,0.01,0.5,0.0
BN,noniid,balanced,40,0.2006,2.108153279823593,0.3503695698211085,479,0.01,0.5,0.0
BN,noniid,balanced,41,0.2192,2.051516576658321,0.3644944333104649,479,0.01,0.5,0.0
BN,noniid,balanced,42,0.2375,2.003952391539948,0.3593545907813241,479,0.01,0.5,0.0
BN,noniid,balanced,43,0.2103,2.1105292990237854,0.3431635618029686,479,0.01,0.5,0.0
BN,noniid,balanced,44,0.2302,2.044437666482563,0.3608750867104681,479,0.01,0.5,0.0
BN,noniid,balanced,45,0.2078,2.0712731669220745,0.3384701928836293,479,0.01,0.5,0.0
BN,noniid,balanced,46,0.2255,2.0312789180610755,0.3270586463330546,479,0.01,0.5,0.0
BN,noniid,balanced,47,0.226,2.02367998678473,0.330857742201304,479,0.01,0.5,0.0
BN,noniid,balanced,48,0.2407,2.0086003330689444,0.3314681622449424,479,0.01,0.5,0.0
BN,noniid,balanced,49,0.213,2.04870771758164,0.3360726474454568,479,0.01,0.5,0.0
BN,noniid,balanced,50,0.2169,2.0588649239721177,0.3029669914587866,479,0.01,0.5,0.0
